2025-06-10 14:44:37,TEMP/SUB/,30.45,68.78
2025-06-10 14:45:02,TEMP/SUB/,30.46,68.72
2025-06-10 14:45:27,TEMP/SUB/,30.46,68.7
2025-06-10 14:45:51,TEMP/SUB/,30.46,68.66
2025-06-10 14:46:16,TEMP/SUB/,30.47,68.63
2025-06-10 14:46:40,TEMP/SUB/,30.47,68.6
2025-06-10 14:47:05,TEMP/SUB/,30.49,68.51
2025-06-10 14:47:29,TEMP/SUB/,30.49,68.46
2025-06-10 14:47:54,TEMP/SUB/,30.49,68.44
2025-06-10 14:48:19,TEMP/SUB/,30.48,68.49
2025-06-10 14:48:43,TEMP/SUB/,30.48,68.53
2025-06-10 14:49:08,TEMP/SUB/,30.49,68.56
2025-06-10 14:49:33,TEMP/SUB/,30.5,68.56
2025-06-10 14:49:57,TEMP/SUB/,30.48,68.6
2025-06-10 14:50:22,TEMP/SUB/,30.48,68.65
2025-06-10 14:50:46,TEMP/SUB/,30.47,68.71
2025-06-10 14:51:11,TEMP/SUB/,30.46,68.79
2025-06-10 14:51:36,TEMP/SUB/,30.46,68.83
2025-06-10 14:52:00,TEMP/SUB/,30.47,68.88
2025-06-10 14:52:25,TEMP/SUB/,30.48,68.92
2025-06-10 14:52:49,TEMP/SUB/,30.48,68.84
2025-06-10 14:53:14,TEMP/SUB/,30.49,68.97
2025-06-10 14:53:47,TEMP/SUB/,30.51,68.89
2025-06-10 14:53:48,TEMP/SUB/,30.51,68.85
2025-06-10 14:54:13,TEMP/SUB/,30.51,68.78
2025-06-10 14:54:38,TEMP/SUB/,30.52,68.82
2025-06-10 14:55:02,TEMP/SUB/,30.52,68.66
2025-06-10 14:55:27,TEMP/SUB/,30.51,68.67
2025-06-10 14:55:52,TEMP/SUB/,30.49,68.72
2025-06-10 14:56:16,TEMP/SUB/,30.51,68.76
2025-06-10 14:56:41,TEMP/SUB/,30.51,68.72
2025-06-10 14:57:06,TEMP/SUB/,30.51,68.83
2025-06-10 14:57:30,TEMP/SUB/,30.51,68.74
2025-06-10 14:57:55,TEMP/SUB/,30.5,68.8
2025-06-10 14:58:19,TEMP/SUB/,30.49,68.83
2025-06-10 14:58:44,TEMP/SUB/,30.48,68.81
2025-06-10 14:59:09,TEMP/SUB/,30.49,68.8
2025-06-10 14:59:33,TEMP/SUB/,30.48,68.8
2025-06-10 14:59:58,TEMP/SUB/,30.48,68.82
2025-06-10 15:00:23,TEMP/SUB/,30.48,68.83
2025-06-10 15:00:47,TEMP/SUB/,30.48,68.88
2025-06-10 15:01:12,TEMP/SUB/,30.51,68.82
2025-06-10 15:01:36,TEMP/SUB/,30.53,68.75
2025-06-10 15:02:01,TEMP/SUB/,30.55,68.68
2025-06-10 15:02:26,TEMP/SUB/,30.55,68.63
2025-06-10 15:02:51,TEMP/SUB/,30.55,68.61
2025-06-10 15:03:15,TEMP/SUB/,30.55,68.57
2025-06-10 15:03:40,TEMP/SUB/,30.55,68.57
2025-06-10 15:04:04,TEMP/SUB/,30.54,68.49
2025-06-10 15:04:29,TEMP/SUB/,30.53,68.51
2025-06-10 15:04:53,TEMP/SUB/,30.54,68.53
2025-06-10 15:05:18,TEMP/SUB/,30.51,68.57
2025-06-10 15:05:43,TEMP/SUB/,30.49,68.61
2025-06-10 15:06:07,TEMP/SUB/,30.49,68.63
2025-06-10 15:06:48,TEMP/SUB/,30.54,68.44
2025-06-10 15:06:53,TEMP/SUB/,30.54,68.42
2025-06-10 15:07:17,TEMP/SUB/,30.53,68.44
2025-06-10 15:07:42,TEMP/SUB/,30.53,68.43
2025-06-10 15:08:07,TEMP/SUB/,30.52,68.4
2025-06-10 15:08:31,TEMP/SUB/,30.52,68.4
2025-06-10 15:08:56,TEMP/SUB/,30.52,68.39
2025-06-10 15:09:20,TEMP/SUB/,30.52,68.37
2025-06-10 15:09:45,TEMP/SUB/,30.52,68.36
2025-06-10 15:10:10,TEMP/SUB/,30.53,68.31
2025-06-10 15:10:34,TEMP/SUB/,30.53,68.28
2025-06-10 15:10:59,TEMP/SUB/,30.52,68.32
2025-06-10 15:11:23,TEMP/SUB/,30.51,68.36
2025-06-10 15:11:48,TEMP/SUB/,30.52,68.32
2025-06-10 15:12:13,TEMP/SUB/,30.54,68.3
2025-06-10 15:12:38,TEMP/SUB/,30.54,68.29
2025-06-10 15:13:02,TEMP/SUB/,30.54,68.29
2025-06-10 15:13:27,TEMP/SUB/,30.52,68.33
2025-06-10 15:13:51,TEMP/SUB/,30.52,68.36
2025-06-10 15:14:16,TEMP/SUB/,30.53,68.34
2025-06-10 15:14:41,TEMP/SUB/,30.52,68.36
2025-06-10 15:15:05,TEMP/SUB/,30.52,68.38
2025-06-10 15:15:30,TEMP/SUB/,30.51,68.34
2025-06-10 15:15:55,TEMP/SUB/,30.51,68.32
2025-06-10 15:16:19,TEMP/SUB/,30.51,68.27
2025-06-10 15:16:44,TEMP/SUB/,30.51,68.3
2025-06-10 15:17:08,TEMP/SUB/,30.5,68.27
2025-06-10 15:17:33,TEMP/SUB/,30.5,68.25
2025-06-10 15:17:58,TEMP/SUB/,30.5,68.19
2025-06-10 15:52:26,TEMP/SUB/,30.54,67.47
2025-06-10 15:52:51,TEMP/SUB/,30.54,67.48
2025-06-10 15:53:15,TEMP/SUB/,30.56,67.46
2025-06-10 15:53:40,TEMP/SUB/,30.57,67.4
2025-06-10 15:54:04,TEMP/SUB/,30.57,67.44
2025-06-10 15:54:29,TEMP/SUB/,30.57,67.46
2025-06-10 15:54:54,TEMP/SUB/,30.57,67.47
